﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3hHR2o77hKJpTSbz4pHISc","Spanish Air","Slowdive","Just For A Day","1","1","362626","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:58LwagSpbHNBrIr6kyb0cD","Celia's Dream","Slowdive","Just For A Day","1","2","249493","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:4cz5bBa239LZ0Pt5DrJXYK","Catch The Breeze","Slowdive","Just For A Day","1","3","259453","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:1nbZgajaqXmZQG24vl9u5d","Ballad Of Sister Sue","Slowdive","Just For A Day","1","4","271960","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:0QwLXiZIF9wFkEGW9INVOe","Erik's Song","Slowdive","Just For A Day","1","5","265666","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:0tEuudfO34gLfTTcUSOFlB","Waves","Slowdive","Just For A Day","1","6","351786","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:4fEEDBLpvZJRLpshxJbYq1","Brighter","Slowdive","Just For A Day","1","7","229186","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:6ktlz091RxLid9rd9MmB8n","The Sadman","Slowdive","Just For A Day","1","8","285146","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:57cXmeqCiKUF0GpJDFVAkt","Primal","Slowdive","Just For A Day","1","9","331386","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:7fgHvYrA6d92B3ClbjZinS","Slowdive","Slowdive","Just For A Day","2","1","317066","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:7eA6LDdLF7Tnw8cBDxSu0Y","Avalyn I","Slowdive","Just For A Day","2","2","292093","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:2Ue894AYFKuHXCXbosikTS","Avalyn II","Slowdive","Just For A Day","2","3","489573","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:3elCikjYOJdgvPz2HGLPS1","Morningrise","Slowdive","Just For A Day","2","4","260506","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:750pjeXwDf7GdgI0lI9L3E","She Calls","Slowdive","Just For A Day","2","5","338320","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:5GP4YTk572o3sQMLrEzzOw","Losing Today","Slowdive","Just For A Day","2","6","301320","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:0mzNvJpqrktOe5ToG1Lfzj","Golden Hair","Slowdive","Just For A Day","2","7","244146","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:2oHgRdgkRKFovEzwKcPpoi","Shine","Slowdive","Just For A Day","2","8","323413","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:2Y7CQCSxYGvvgj3EPjM0Lo","Albatros","Slowdrive","Just For A Day","2","9","318306","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:06us145cGVnZl7OJcRtNDH","Catch The Breeze - Peel Session","Slowdive","Just For A Day","2","10","250986","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:22somf5tlbQZF9rr84OQul","Shine - Peel Session","Slowdive","Just For A Day","2","11","320680","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:5eGxmAkjx5NVMPbtag1Srq","Golden Hair - Peel Session","Slowdive","Just For A Day","2","12","225973","spotify:user:mmccaff","2019-05-23T14:31:49Z"
"spotify:track:3DTCoeWvtjekbwRr2gQzJJ","Bye Bye Bye","Plants and Animals","Parc Avenue","1","1","217973","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:4tlM1Lyafh6M64bUXwgkrR","Good Friend","Plants and Animals","Parc Avenue","1","2","365546","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:3FUYFfdWMiBUjogeXev6TJ","Faerie Dance","Plants and Animals","Parc Avenue","1","3","426213","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:0whJwwiCpUzOYvzKZhIwJN","Feedback in the Field","Plants and Animals","Parc Avenue","1","4","196333","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:0zfwJIeHcZ15lY5tV7EDLC","A L'Oree Des Bois","Plants and Animals","Parc Avenue","1","5","278706","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:0NfPXkUzGZ7HCZKjyfkbmZ","New Kind of Love","Plants and Animals","Parc Avenue","1","6","475520","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:4f6zfrklFufeRdfBxISARO","Early In The Morning","Plants and Animals","Parc Avenue","1","7","142373","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:56gExyw7YQ90ekSporf8oa","Mercy","Plants and Animals","Parc Avenue","1","8","323506","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:6mUp6xamqTCrmhTv4CIhMw","Sea Shanty","Plants and Animals","Parc Avenue","1","9","319106","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:1GCutRGmD3NCnMKCWSWTkb","Keep It Real","Plants and Animals","Parc Avenue","1","10","248106","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:6X9r7lNkK3wSNwFgGyDoem","Guru","Plants and Animals","Parc Avenue","1","11","412626","spotify:user:mmccaff","2019-10-23T16:21:39Z"
"spotify:track:6iMb0pvsDsIPnNvPzMf0BP","French Mistake","Denali","Denali","1","1","276933","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:76IqWV0y30oCVoAqWtdJ3K","You File","Denali","Denali","1","2","216666","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:59qCPH1zkBKyVkqxfhLxpT","Lose Me","Denali","Denali","1","3","242253","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:7eZswD4cjxURr1aSL5pGnx","Everybody Knows","Denali","Denali","1","4","347506","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:1kBfOe2PVdIj55OTc8klmM","Prozac","Denali","Denali","1","5","206906","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:1zIsL9XHe4GfTtPnTrfSI3","Relief","Denali","Denali","1","6","282946","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:4t7nwdBXl3xy4fAUK8jIyr","Time Away","Denali","Denali","1","7","311266","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:7vXZgrg108jnUbQPICdNCs","Gunner","Denali","Denali","1","8","212906","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:1pqbPPqAaT4xx0OXBGlbzv","Function","Denali","Denali","1","9","251546","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:58AwoxIk3I905R2759wp14","Where I Landed","Denali","Denali","1","10","333306","spotify:user:mmccaff","2019-10-23T16:22:02Z"
"spotify:track:0DCdiJHC1bWH493ooNpvps","Nuclear Medicine","Lez Karski, The Donkeys","The Donkeys","1","1","314200","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:5SPl7qM1cNYqZLpFLKJBJg","Lose These Blues","Lez Karski, The Donkeys","The Donkeys","1","2","288200","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:3GLk0U3X6RpB56csxumY0T","One Time Around","Lez Karski, The Donkeys","The Donkeys","1","3","217173","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:7zkOJcbhCkNqqU32zf2wck","Double-Minded Man","Lez Karski, The Donkeys","The Donkeys","1","4","350560","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:5V6QbO08RZQ2tfFjVvQG1E","Backstroke","Lez Karski, The Donkeys","The Donkeys","1","5","144666","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:0LHSBwtfEBL8oWKxblypWw","Legal Thing","Lez Karski, The Donkeys","The Donkeys","1","6","241133","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:4OpV2rXs0yTd8gOsZJpTXq","Keep Your Lamp Trimmed and Burning","Lez Karski, The Donkeys","The Donkeys","1","7","270306","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:30fsrOcJfN1L9n9b0yZrR2","There Is a Healer","Lez Karski, The Donkeys","The Donkeys","1","8","251000","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:0BEsjHgCNehaVs23L4D8DD","Everything Is Broken","Lez Karski, The Donkeys","The Donkeys","1","9","160893","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:3Rihh1tgqy7qUVgeXVF8JT","Drifting","Lez Karski, The Donkeys","The Donkeys","1","10","213973","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:6X5BoQZ7RmfuYVyNavg9cy","Warp and Woof","Lez Karski, The Donkeys","The Donkeys","1","11","157120","spotify:user:mmccaff","2019-10-23T16:22:47Z"
"spotify:track:6usd1jt2vnO8kCGBrHguzF","Loaded Painted Red","764-Hero","Get Here and Stay","1","1","365173","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:1DLQm3ewqEh1DZw0fvXPB7","History Lessons","764-Hero","Get Here and Stay","1","2","251266","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:1XeIqIMPjq3LvtU8kZLiAj","Ward's Country","764-Hero","Get Here and Stay","1","3","203426","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:7q21iTmcUEzMz187yepgXm","Calendar Pages","764-Hero","Get Here and Stay","1","4","240866","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:6NIhmiOi76vq3wnK1cPhkx","Ottawa Dropout","764-Hero","Get Here and Stay","1","5","366840","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:0SQGyiMJO15npjWKabo4Pn","Watch the Silverware","764-Hero","Get Here and Stay","1","6","171560","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:3Df2d53Se6Sji9ZIM58gtO","Get Alone","764-Hero","Get Here and Stay","1","7","245706","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:3u2OdixKHXHBZXYYGH0GqJ","Typo","764-Hero","Get Here and Stay","1","8","242133","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:4r1lwsLocMpOTb4qkvQJm9","Stained Glass","764-Hero","Get Here and Stay","1","9","170093","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:0UR9Pez8RLtAoV0FhHGyl8","Coastline","764-Hero","Get Here and Stay","1","10","170000","spotify:user:mmccaff","2019-10-23T16:23:20Z"
"spotify:track:3VHRUBixizBCktuc2hZtGk","Grace Cathedral Park","Red House Painters","Red House Painters I","1","1","231573","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:714vzfCnw1mUeJt7Vl6UiS","Down Through","Red House Painters","Red House Painters I","1","2","158600","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:6Gmc3OUoP4JotwPb2CIXYD","Katy Song","Red House Painters","Red House Painters I","1","3","502866","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:0ZtwI0HswkR2pwo6F6SBE3","Mistress","Red House Painters","Red House Painters I","1","4","245600","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:1mKa6KBUzQd2Vo9GiDre95","Things Mean A Lot","Red House Painters","Red House Painters I","1","5","203893","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:6G7zZVisgslRHeUw6g5mLV","Funhouse","Red House Painters","Red House Painters I","1","6","558400","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:3IaHattiUqtnOoHwhw1Vpx","Take Me Out","Red House Painters","Red House Painters I","1","7","288373","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:2s4SjSltUFAKqtjhKuNP9d","Rollercoaster","Red House Painters","Red House Painters I","1","8","257600","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:4VvmFhJ5QTjCylGww6g3AI","New Jersey","Red House Painters","Red House Painters I","1","9","238360","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:5vxT7zIX5Q2zvA82eZN6tB","Dragonflies","Red House Painters","Red House Painters I","1","10","238333","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:5b03oSItxVjIUDxvi9zMnp","Mistress (Piano Version)","Red House Painters","Red House Painters I","1","11","272640","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:7JYADqENQimfrAY4v4ZfxS","Mother","Red House Painters","Red House Painters I","1","12","786866","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:68bpxS544zwsgNAXt7LW5e","Strawberry Hill","Red House Painters","Red House Painters I","1","13","454826","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:2pq5uKyBjAm4LCVwsDgJBa","Brown Eyes","Red House Painters","Red House Painters I","1","14","107733","spotify:user:mmccaff","2019-10-23T16:25:20Z"
"spotify:track:44malPEnu4LTB9qbLX4bPp","The Ugly Organist","Cursive","The Ugly Organ","1","1","53266","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:2VZXxOYZy6nstzcUOlzBkK","Some Red-Handed Sleight of Hand","Cursive","The Ugly Organ","1","2","112800","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:2WaPENhrq1MEy1qk6iKnCh","Art Is Hard","Cursive","The Ugly Organ","1","3","166360","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:3hwbRqQLezmv5Yo2LITSnb","The Recluse","Cursive","The Ugly Organ","1","4","183266","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:6wIvZ5wznQFTNGA4JyQSkF","Herald! Frankenstein","Cursive","The Ugly Organ","1","5","47333","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:2DtOnWqpgU7yEaNVdddMTw","Butcher the Song","Cursive","The Ugly Organ","1","6","211333","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:2ZhtbOrNfwJNR1K5Vinn7w","Driftwood: A Fairy Tale","Cursive","The Ugly Organ","1","7","280600","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:4t46Hd6ZNx5t1X6Y6EmT2e","A Gentleman Caller","Cursive","The Ugly Organ","1","8","198600","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:4T1VoWarwSo5BVcN2W22M4","Harold Weathervein","Cursive","The Ugly Organ","1","9","179106","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:6jPvxP5YCowpPhLHrsCyfu","Bloody Murderer","Cursive","The Ugly Organ","1","10","172200","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:0S4Zf256BJU9wCHeBNsGmj","Sierra","Cursive","The Ugly Organ","1","11","205226","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:4kIF1GqaxFWVzWhe9OdBjN","Staying Alive","Cursive","The Ugly Organ","1","12","604373","spotify:user:mmccaff","2019-10-23T18:08:30Z"
"spotify:track:5kgwBCYQtJ3vS0RpCrI6jG","The Casualty","Cursive","Cursive's Domestica","1","1","210200","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:0IB9U71bFlXXsSLiSgwa3Z","The Martyr","Cursive","Cursive's Domestica","1","2","237493","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:4GxOp2nY2CGHOyQ4KCiZ6J","Shallow Means, Deep Ends","Cursive","Cursive's Domestica","1","3","216973","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:0jupvCiOpiiJI7bGhopqmD","Making Friends and Acquaintances","Cursive","Cursive's Domestica","1","4","178760","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:0r6V1hnouffGSEshEMYMMV","A Red So Deep","Cursive","Cursive's Domestica","1","5","280266","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:2h2gIQP1f7BCTeDbHx5lwj","The Lament of Pretty Baby","Cursive","Cursive's Domestica","1","6","195240","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:3JPb5kcCPNB9h0cn9POaGX","The Game of Who Needs Who the Worst","Cursive","Cursive's Domestica","1","7","214760","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:4AibvJgB8xAGNgsWtxl3Tk","The Radiator Hums","Cursive","Cursive's Domestica","1","8","204200","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:2a3XQyyGyk0Hhc7IDlJcwa","The Night I Lost the Will to Fight","Cursive","Cursive's Domestica","1","9","199866","spotify:user:mmccaff","2019-10-23T18:08:36Z"
"spotify:track:4bJHobiW7mYG0iGzsGmTZq","WhatI Want","The Rosemary Pure","Some Days 98'","1","1","186000","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:1DtDbQCoKzH5UaJRIJ7h4P","Some Days","The Rosemary Pure","Some Days 98'","1","2","248466","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:0rNCQjHzn3YeRh05uMSIOp","Different Boy","The Rosemary Pure","Some Days 98'","1","3","264600","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:2e4zanLiP7HJA0ogqSJRoA","She's Killing Time","The Rosemary Pure","Some Days 98'","1","4","255493","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:0DkAdEqjMuJ1070zluqtPf","I Can See Her Now","The Rosemary Pure","Some Days 98'","1","5","201106","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:0ZA5bGf7qmc9l8zdgnfht9","2-Way Mirror","The Rosemary Pure","Some Days 98'","1","6","250826","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:56RtVZc4kc1V9DGMa6Wkll","Under Waves","The Rosemary Pure","Some Days 98'","1","7","401933","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:2OVkK0BfSqCCZTNOh34Slm","Yes Sir","The Rosemary Pure","Some Days 98'","1","8","176906","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:42UfeohGA6hEXDnDYv4YXt","Kill Brother","The Rosemary Pure","Some Days 98'","1","9","193400","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:4tAjdQNGkhC8qKrX98Gk7n","Tired","The Rosemary Pure","Some Days 98'","1","10","268466","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:5J8dHC6m7ww6OD1geQsEb9","Fed Up, Far Away","The Rosemary Pure","Some Days 98'","1","11","257693","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:7er53kwhPjwBiPX0rNzqZT","The Thirst","The Rosemary Pure","Some Days 98'","1","12","186066","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:1yBUWGiAw2Cn2XlDoSQHq6","Nekedinner","The Rosemary Pure","Some Days 98'","1","13","166906","spotify:user:mmccaff","2019-10-23T18:10:17Z"
"spotify:track:3WKls2ejVfJZeiyd1Q9Sts","Chinese Burn","Curve","Come Clean","1","1","290920","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:6xOkehmk4r7a79qJCPnhFe","Coming Up Roses","Curve","Come Clean","1","2","271746","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:74ChuOvKin2hNIbvqMk61F","Something Familiar","Curve","Come Clean","1","3","248360","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:7j5cWZuEQt6GB8iEvwHm3Y","Dog Bone","Curve","Come Clean","1","4","193866","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:48iYj7zx7P1BMVa6DsMvNm","Alligators Getting Up","Curve","Come Clean","1","5","276800","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:7I5y8JtEE1T0SlODaq38mn","Dirty High","Curve","Come Clean","1","6","321973","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:5UI2Qr1YblNlt4XHylDDWx","Killer Baby","Curve","Come Clean","1","7","235066","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:3aOulNacnsREyGiu1EkYtF","Sweetback","Curve","Come Clean","1","8","271400","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:14HntyclKdVVbRZGdG0WaX","Forgotten Sanity","Curve","Come Clean","1","9","272293","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:2pJaInV2shp82WzvnRzf5A","Cotton Candy","Curve","Come Clean","1","10","332400","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:2vAq8945SKgGfDkbWu89Zd","Beyond Reach","Curve","Come Clean","1","11","295173","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:0a7Sa7T880EPKZ2v2CeXWl","Come Clean","Curve","Come Clean","1","12","136866","spotify:user:mmccaff","2019-10-23T19:27:03Z"
"spotify:track:2GAJxGjKXlrjzieeWAiUZ9","Recovery","Curve","Come Clean","1","13","288466","spotify:user:mmccaff","2019-10-23T19:27:03Z"
